0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,label
-0.033898182,-0.21076757,0.22956736,-0.22770448,0.14050107,0.4374506,-0.2733985,0.11437809,-0.2158551,-0.49509466,-0.06847816,0.17060576,-0.25004548,-0.12916103,-0.30272704,0.18563107,-0.032424975,0.118602104,0.08136336,-0.065610595,-0.17953576,-0.31434456,0.3738688,0.27630663,0.42828575,0.03796125,-0.22003876,-0.5814745,-0.29435384,0.21230249,-0.279209,-0.15940198,-0.016230738,-0.61389744,0.13836825,0.33453932,-0.046985418,0.4655898,-0.31789312,0.052063297,0.34785977,-0.33299878,-0.12545724,-0.048417863,0.047071625,-0.41416827,-0.27340046,-0.1857502,0.20360969,-0.07337761,0.039885174,0.10990586,-0.41624495,0.2866705,0.43505177,-0.19630256,-0.6189377,-0.09506565,0.07653275,-0.046805706,0.24485928,0.43734545,0.23824197,-0.35107976,0.1940596,-0.03498692,-0.05089143,0,-0.19605811,0.061850242,-0.04892499,0.2975468,0.12148593,-0.014733468,0,0.10095828,-0.079611436,0.3942836,-0.006961765,-0.027683571,0,-0.09315719,-0.047008313,0.29974458,-0.05175571,-0.039446678,0.25045508,-0.097996056,0,0.22920756,-0.05661053,-0.009294667,0.3687006,-0.035628162,-0.015384299,0.3138245,-0.05581288,0.16961952,-0.031820893,-0.027851166,-0.10073344,-0.002249853,0,0.007304154,-0.011441556,0,0.23734254,0,-0.20027469,-0.04205559,0.13539338,0.08911839,-0.057036255,-0.13282661,0.13555342,0.13584346,-0.06251289,-0.021612866,-0.21322897,-0.11228013,-0.038273375,0.15327796,-0.045311373,-0.027085083,-0.13417426,-0.06317674,-0.029728526,-9.14E-05,-0.10591034,-0.032711014,-0.024489624,-0.009039376,-0.044468153,0.32468945,-0.1776836,-0.13526486,-0.121748425,-0.009858095,0.120914675,0,0,0.2734199,0.45546398,0.122257575,0,-0.15377192,0.07810008,-0.010318765,0,-0.025109166,-0.092741214,-0.038037375,-0.11490255,0.0712205,-0.10075434,0.24579257,0.38504422,-0.20598233,-0.11052364,0,-0.1385393,-0.12014428,-0.1818236,-0.124594934,-0.182691,0,0.06423744,0.12171703,-0.15591298,-0.1359189,0.1596391,-0.022326747,-0.18616426,-0.046513345,-0.001330868,-0.10291975,-0.13576294,-0.098810904,-0.12698293,-0.20134875,-0.013982207,0.10226582,-0.11364901,-0.083005875,-0.111342534,-0.051725037,-0.26171267,-0.100366235,-0.09793825,-0.17004028,-0.16242981,-0.0872783,-0.15857077,-0.22389321,-0.107963495,-0.07926216,0.3713329,-0.19194338,-0.076322086,-0.05989715,-0.11583177,-0.13705255,-0.0676524,0.008899872,-0.1244313,-0.1930133,-0.11720013,-0.295193,0
-0.081758626,0.28597426,0.1950206,-0.19407308,0.28897393,0.36592993,-0.18675552,0.4022506,0.21323086,0.0495841,-0.19964787,-0.046134416,-0.2408804,-0.32829085,0.007743191,0.40315914,-0.262239,-0.009061099,0.3166757,-0.1882148,0.30749118,-0.23370208,0.4335904,-0.38541797,0.10606466,0.20315045,-0.27975357,-0.10843535,-0.16681962,0.38818604,0.25538263,-0.12758076,0.31994098,-0.3950598,0.23538488,0.25815365,0.22494237,0.31750602,-0.36876696,0.31600803,0.37876618,-0.22406742,0.22933514,-0.15689398,0.105587654,0.42737764,-0.15709585,-0.12354459,0.28093448,-0.10576369,-0.23844165,0.29325974,-0.05947983,0.10535669,-0.41874734,-0.18111287,0.06945358,0.4159508,-0.2820051,0.2446599,-0.13796048,0.41863382,-0.4132725,-0.11135623,0,0,-0.050500743,0.20292792,-0.14959626,-0.040291283,0.14351824,-0.001282818,0,0.10047412,-0.025008611,-0.13684806,0.3882616,0.345238,-0.08917159,-0.06395593,-0.08487743,-0.046640795,0.21941802,0,-0.108542375,-0.029938744,-0.09691387,-0.20349267,-0.087408215,0,-0.041051637,-0.054433703,-0.043277044,0.33124182,0,-0.09200665,-0.07131929,-0.13213168,-0.05114387,-0.012099712,-0.1830558,0.42041457,-0.1014983,0,-0.038370002,-0.19354779,-0.06102292,0,-0.171585,0.16193593,-0.051987793,0,-0.03722089,-0.006763369,-0.08555825,0.13249645,0.1373616,0,-0.010664952,0.37770677,-0.024739312,-0.029711487,-0.057814743,-0.014150802,0.35458145,0.17107938,0.24375403,-0.04637066,0.06383782,-0.007545763,0.11549399,-0.041108876,0.08622552,-0.054164536,0.16118577,0.17795283,0.011823828,0,-0.06250263,0,-0.019453071,-0.094525896,-0.027345728,0.1748112,-0.061279956,0.3737542,-0.053346653,0.16027462,0.16792816,0.27008918,-0.042710695,-0.001229649,-0.039558772,-0.07489306,-0.008810758,-0.06901484,-0.10155551,0.07488003,0.38214207,-0.09839624,0.16935815,0.24030681,0.13366352,-0.017429555,-0.00142244,0.26330635,-0.013547141,-0.032742795,0,-0.013997131,-0.003663248,-0.046265837,-0.008686422,-0.04215469,-0.012737382,0.024924498,0,-0.020074096,0.07501782,0.31468502,-0.06896591,-0.057341743,0.2823839,0.011793777,-0.10367455,-0.07313538,0.2343434,0.016058365,0.10661998,-0.000190327,0.48772028,-0.062427793,0.2714089,0.16280396,0.05949206,-0.005846373,0,0.4213297,0.019815145,-0.028882876,0.012836305,0.10581719,0.0751439,-0.035551988,-0.019186703,0.0333784,-0.013993152,0,0
0.092375465,-0.27068272,-0.39126837,0.05257619,0.43734372,0.17662166,-0.117079966,0.35201392,0.37923086,-0.0173856,-0.17983662,-0.48632145,-0.21391493,-0.32963845,0.4387751,0.50551057,-0.32732946,0.3378659,0.22763504,-0.4118636,0.31164396,-0.27459425,0.10227708,-0.16695309,0.14021982,0.49800524,-0.4382299,0.22715394,-0.4285425,-0.33692455,0.22293687,0.17523178,0.23599488,-0.39887798,0.4569023,-0.36130598,0.19612594,0.5328311,-0.33040306,0.35533395,0.15702032,-0.35015643,0.34013328,-0.3585839,-0.18176943,0.29719102,-0.50975853,-0.35496294,0.08327985,-0.4454134,-0.059402682,0.02746764,-0.15710828,0.13453099,-0.26698974,-0.42637885,-0.4668868,0.20072056,0.5285063,0.39760602,-0.3266095,0.27490413,-0.47032863,-0.35665601,-0.015496258,0.005478842,-0.026560066,0.24979042,0.23557094,-0.07739349,-0.12561826,0.03117252,0.17804146,-0.016755352,0,-0.06383703,-0.06177179,0.4989712,0.17668726,0,0.21696754,-0.003035815,-0.033701137,-0.05737391,0.041382503,0,-0.010907069,0.07580937,0.27427244,0.10183193,-0.13244773,0.2717301,-0.026332133,0.05130474,0,-0.008855056,0.29691547,0.009841283,0,-0.10312441,-0.02217988,0,0.13382675,0,0.06466627,-0.04220796,0.34473237,-0.009526099,0.20066725,-0.053963613,-0.054971773,0.10235517,-0.03382653,0.007038164,0.43814144,0.2579334,-0.068786375,-0.030640451,-0.081108384,-0.058457516,0.091204405,-0.037785154,-0.027157597,0.2471255,-0.027581897,-0.033051193,0,0,-0.0987773,-0.004652332,-0.026453312,0.005505686,0.21422704,0.28625757,-0.11878161,-0.059465647,-0.11987805,0.10990292,-0.049905032,-0.0626449,0.116035104,-0.001358341,0.19949381,0.19093078,0.027540071,-0.013931758,-0.04818735,0.19902429,-0.10844877,-0.05097124,0,-0.122997776,-0.004861128,0.27131164,0,0.339953,0.32977435,-0.04833074,0,0,-0.1294281,-0.0876604,0,0.06456934,0,-0.08979315,-0.019375956,0.22700483,-0.13269782,-0.104069375,-0.02606344,0.03560021,-0.11955777,0.14455232,-0.04562551,-0.010653991,-0.071238995,-0.10089071,-0.022762788,-0.12295217,-0.027154803,0.09292373,-0.039737154,0,-0.12804304,0.36658326,-0.010725506,-0.12414008,-0.14213201,-0.033360645,-0.023105461,0.57722825,-0.19595298,-0.0952437,-0.14160812,-0.07171613,-0.07774155,-0.0917957,-0.03857326,-0.13090946,-0.12790613,-0.19376196,-0.009224989,0.27243257,-0.0216282,-0.14438622,-0.15869984,0,0
0.20232308,-0.40935898,-0.20630687,-0.27635363,0.17140087,-0.30185303,-0.25160605,0.32092756,0.27034637,-0.3327171,0.29094455,-0.18302688,-0.2990017,-0.14258082,0.2808006,0.3215504,-0.16064787,0.1694041,0.26736137,-0.177838,-0.2097631,0.12924576,0.33569837,-0.21949713,0.22912812,0.20221263,-0.11571114,0.1545723,-0.21921165,0.29021007,-0.27942872,-0.21618071,0.26839235,-0.1652681,0.2059583,-0.15780127,0.30206132,0.18287265,-0.34382904,0.18822846,0.33092132,-0.25086474,0.1702258,-0.29805487,0.14356774,0.38034987,-0.30786407,-0.14068681,0.2443972,-0.22755855,-0.19194418,0.35694736,-0.22837713,0.25549692,-0.35068965,-0.20615266,-0.31738424,0.22530869,0.29805648,0.28562948,-0.20387839,0.3530881,-0.2499385,-0.25980693,0,0.10389328,0.3383515,0.04900492,-0.14560877,-0.019436259,0.05459893,-0.016526459,0.20133093,0.08702673,-0.005775355,-0.08225504,0.22411603,0.3297404,0.2720382,0.14468904,0,-0.17503874,-0.020568784,-0.061848633,-0.14923538,-0.106962465,-0.06729909,-0.05788383,-0.029035622,-0.020733945,-0.08620762,0,-0.058242403,-0.014657929,-0.01875197,-0.1297729,-0.000108596,-0.087946065,-0.03637478,-0.020655967,-0.14823008,-0.000227426,0.2660604,0.14788584,-0.021828711,-0.15100192,-0.007768386,0.056797225,-0.1215402,0.5003261,-0.12942365,0.013212952,-0.020582283,0,-0.039972853,0.41618916,0.3170778,-0.025881654,-0.04966376,0.07850099,0.44293308,-0.032753713,-0.10385799,-0.018053886,-0.016867878,0.099980436,0.1264643,-0.034565426,0.13240163,0.1630006,0.047107086,0,0,-0.07239131,0.093209766,-0.00664839,-0.04027106,-0.06814722,0,0.16479065,0.30823517,-0.064188294,-0.019736547,0.25819746,-0.07616197,0,-0.07183956,0.42799494,-0.052248668,0,-0.05211197,-0.040995922,-0.069789924,-0.026536422,-0.0803987,-0.07454023,-0.01457587,-0.005087352,-0.009287732,0,0,0.22602692,0.20172805,0,-0.0755814,0.049132578,-0.11313407,0,0.002363539,0.06777166,-0.0486804,0.1482622,0.18565121,0,-0.08286401,0,0.32004693,-0.087481424,0.104852095,0,-0.015399693,-0.03586905,-0.0125586,-0.022621734,-0.12283133,0.33208075,0.2850425,0,-0.009832953,-0.06631924,0.20117968,0.08728189,0.03647058,0.28647354,-0.012057582,0.33033776,0.3328632,0.17662156,0.24388123,-0.022008935,0.074786685,-0.04894731,-0.049141165,0,-0.03606644,0.14565502,-0.014034207,0.08246212,0
0.08741497,-0.30860373,-0.34925222,-0.2876351,0.109454654,0.39015844,-0.252031,0.19405004,0.30294177,-0.23533599,-0.3209941,-0.21241595,-0.3325565,-0.27699858,0.23891501,0.2559167,-0.13945523,0.25367332,0.32313415,-0.26291844,-0.3418219,-0.2891165,0.29856944,-0.29201433,0.32162914,0.20530191,-0.2147449,-0.36145216,-0.2082605,-0.36391833,0.3641292,-0.36352468,0.31180647,-0.26070493,0.19634724,0.29209813,0.3563331,0.24292311,-0.3914141,0.18518166,0.27884486,-0.16796793,0.117051505,-0.35278726,-0.28487822,0.27644527,-0.30841443,-0.15228319,0.290749,0.2270754,-0.26242617,0.1678308,-0.2119779,0.31033692,-0.35958254,-0.16491637,-0.26309606,0.3210288,0.38032833,0.26110974,0.31680977,-0.38227737,-0.11812791,-0.41395772,0.26979688,0.0809042,0.07613433,-0.07016767,-0.12635209,0.08760572,0.07448893,0.006814119,-0.055811983,0.19480477,-0.023818657,0.23403147,0.08388591,0.23172277,0.20732638,0.18877664,0.18447682,0.18241571,0,0.08467027,0.06655978,0.22330433,0,-0.07464329,-0.008699798,0,0.099930696,0.22814704,-0.000284216,0.19094944,0.14096177,0.09360806,-0.09672147,-0.084832,0.14068222,0.27456975,-0.07250292,0.19690754,0.18529437,0.22877815,-0.000917514,-0.06012095,0.23426151,0.27073935,0,0.06947274,0,-0.065952964,-0.06727469,0.08058277,0.21778515,0,-0.0752965,0,0.22894655,-0.008090567,-0.022663854,0.10417458,0.20802623,0,0,0.13021359,-0.021273,-0.057365667,-0.002942276,-0.044669073,-0.07735214,-0.044868473,0.34026495,0.41789034,-0.004757476,0.059814546,-0.013347839,0.24623978,-0.01019805,-0.09249647,-0.049210075,-0.005676427,0.038531967,0,-0.005808003,0.28512493,-0.04275645,0.32221186,-0.020431358,0,-0.014590103,-0.004078765,0.23409276,-0.064996935,0,-0.022511363,0.38704196,-0.016973516,0.11188258,0.14446937,0,0.014276904,0.27698284,0.13562036,0.12814277,0.33395487,-0.043023426,-0.054951478,-0.25021315,-0.24235746,0.15393238,0,-0.000513287,-0.06965263,0.117160365,0.26919588,-0.001312795,0.101478375,0,0.13667166,0.24580973,0.12268705,0,0.026938273,0.026562778,-0.042808514,-0.003210141,0,-0.070334464,0.06809025,-0.092664786,-0.07970528,-0.002558891,-0.32182857,-0.1925201,0,0.005067056,-0.00647834,0.31931433,-0.005073552,-0.26853788,-0.12936468,0.16048408,-0.12925394,0.05300541,-0.16314192,0,0.009957272,0
0.037445944,0.0981263,-0.17597757,-0.21613841,0.15442273,0.23937792,-0.36006916,0.028646355,-0.10372034,-0.23020981,0.10195569,0.07498533,-0.23203604,-0.25833854,0.02781473,-0.06254945,-0.17640296,0.21509151,0.11632211,-0.14614984,-0.21720271,-0.03738535,0.14607653,-0.13648342,0.05915217,0.081790045,-0.049605574,-0.026479583,0.06863872,-0.079215795,0.197623,-0.003563032,-0.004560167,0.016787942,0.11459513,0.2108056,0.040785316,0.116736256,-0.08344206,0.13288203,0.04652912,-0.033893153,-0.018353539,-0.14074293,-0.080058284,0.038116787,-0.1241699,-0.041008122,0.08117061,-0.005407803,-0.11612415,0.23383407,0.003494677,-0.017027225,-0.20717469,-0.007741097,-0.20757195,0.23265894,-0.004792092,0.058254305,-0.006308371,0.045730006,-0.11037184,-0.03718341,-0.001924143,0,-0.002308956,-0.04274808,0,0,0.13318895,0.054868232,-0.019584754,-0.012869481,-0.01716264,-0.037446085,-0.024851631,-0.01689458,0.007038762,0.09695874,-0.029005457,0.39403725,0.32843533,-0.03707763,0,0.3521703,-0.062318787,-0.06332808,0.17881726,0.005933726,-0.028838534,-0.002901224,0,0.25385377,0.32682642,-0.05235899,-0.053424563,-0.053093523,0.21704996,0.10432255,-0.06368719,0.32612386,0.22763354,0.079018526,0,-0.067692734,0,0.327145,-0.108791225,-0.003393941,-0.056686945,-0.043453272,-0.083962046,0.23438673,-0.17064081,-0.06414371,0.021632288,-0.019779777,0.3841981,0.16421895,-0.17058884,-0.044416074,0.24036865,-0.005882534,0.02759528,0.16044247,-0.014810481,-0.08377588,0.18660672,-0.051693015,-0.004907576,0.08382778,0.16210486,0,0,0.30052286,0.16423687,0.13914102,-0.15536639,0,-0.06978922,-0.1592322,-0.046490896,0.13754858,-0.043588515,0.040278506,-0.14306404,-0.06300278,0.2904043,0.04357175,-0.001013133,0.34517846,0.043820497,-0.13555378,0,-0.083309606,-0.14218391,0.20738125,-0.001592899,0,0.2964417,-0.004597875,0.029404845,0.1096797,0.19225042,-0.011099203,0.075295806,-0.049779147,0.09084806,0.11228809,-0.00900375,-0.059567716,0.2368603,-0.09695046,0.1627743,-0.065300524,0.12246721,0.3723091,0,0.32598627,-0.053379614,-0.055680767,0.017458105,0,0.30116394,0,0.097984836,0.41688812,-0.010165094,0,-0.06354951,-0.101934284,0.22801034,-0.042969827,0.03448893,-0.014431263,0,0,-0.021965794,0.16895694,-0.037338972,0.12846726,0,-0.11105627,0,-0.04923175,0.24807811,-0.000547981,0
0.19004358,-0.23405327,-0.4318809,0.040691424,0.108534954,0.30212352,0.000356326,0.2372188,0.27262464,-0.5841532,0.090776674,-0.45242697,-0.03779891,0.08556289,0.1533996,0.039301787,-0.14346145,0.19707571,0.2115422,0.011609152,0.24077554,-0.43254355,0.50347406,0.037467867,-0.008440818,0.14424427,-0.40893805,-0.34181195,-0.37346268,0.14825408,0.38910288,-0.08908735,0.07518729,-0.2546886,0.14368,-0.083834,0.24176055,0.31287286,-0.33112362,0.25051442,0.30270794,-0.27338886,0.45442116,-0.08758157,0.035976715,0.36021623,-0.46655285,-0.0350689,0.31154093,-0.2726162,-0.25661635,0.3519722,-0.43095443,0.39568937,-0.006943569,-0.296543,-0.48661953,0.20680034,0.05964833,0.29310858,0.25875804,-0.19984953,-0.5668655,-0.038181778,0.012800716,0,-0.012362873,-0.027418233,-0.19547112,-0.034995727,-0.043912444,0,0.06869422,-0.008681936,0.5613413,0.064020686,0.08600595,0.27005118,-0.006842923,-0.020422036,0.23889007,-0.1382084,-0.023770433,0.31323463,0,-0.08013659,-0.000704148,0,0.15356056,0.4349659,-0.06440328,-0.031213954,-0.012897025,0,0.17397979,0.051573936,-0.029953701,0.040688373,-0.0751149,-0.025054632,-0.12824996,-0.00588261,-0.06623675,0.10797196,-0.06852455,-0.08940948,-0.001896601,0.018434284,-0.16624323,0.18311904,-0.023148315,0.06654602,-0.037225164,0,0.025003912,-0.012063093,-0.0759251,0.21977153,-0.09933918,0.15175456,0.34433502,0.28266695,-0.057024173,-0.008731791,-0.020336455,0,0.21843672,-0.02710115,-0.017135987,0.03159765,-0.02559387,-0.006812618,-0.031400256,0.08299378,0,0,-0.059585534,0.20544899,0.10418302,-0.087207586,-0.03846336,0,0.28992575,-0.013027193,-0.04490074,-0.005821914,-0.049939223,0.59070915,-0.14023368,-0.052695047,-0.05389725,-0.001961194,0.07991521,0.23440637,-0.0723832,0.16893363,0.07149896,-0.082217194,0.09703076,-0.07212257,-0.06687392,0.22177956,0,-0.009730325,-0.113393374,0,-0.12086833,0.018797847,-0.03372621,-0.021494158,-0.013272269,0.10002886,-0.020617414,0.45056802,-0.12578842,0,-0.01497366,-0.14429906,0.0791882,-0.070775695,0.012989474,-0.010285703,0.14954191,-0.08017191,-0.15425017,-0.045032643,-0.022636788,-0.14980473,-0.062399097,0,0.16066773,-0.05676353,-0.02651094,0.17257391,-0.04300817,0.28710815,0.37205842,0,0.25987124,-0.12945472,0.2875969,-0.12135963,-0.0502816,0.12214499,-0.1086589,0.27068552,-0.069981374,-0.04407594,0
0.16809028,-0.39040148,-0.26165214,-0.33424273,0.16233003,-0.29636198,-0.29960078,0.31210312,0.21317002,-0.33885744,0.3009003,-0.14872006,-0.35831589,-0.15870185,0.23208389,0.35381833,-0.14610906,0.18152249,0.26979265,-0.1013799,-0.2580855,0.13238378,0.279683,-0.2932936,0.26735702,0.18735209,-0.13606986,0.16699854,-0.19254713,0.2639749,-0.27443233,-0.220338,0.28540406,-0.15123256,0.17213759,-0.1269641,0.23996694,0.110927045,-0.3405806,0.1788131,0.37699196,-0.15304041,0.10324964,-0.3140609,0.14903979,0.34349036,-0.20469333,-0.12899397,0.2683008,-0.19157387,-0.19689852,0.30826795,-0.19920918,0.31364995,-0.402832,-0.13595326,-0.21768004,0.2508083,0.35039613,0.29111364,-0.17995186,0.37244192,-0.19861126,-0.34834644,0.28741893,0,0.081107125,0,-0.1346049,0.093327776,0.07935425,0.007259191,-0.0594574,0.20752865,-0.025374396,0,0.089365005,0.24685799,0.22086813,0.20110679,0.19652611,0.19433036,0.14924358,0.090200596,0.0709072,0,-0.11672072,-0.0795187,-0.009268034,-0.052410696,0.10645777,0.2430487,-0.000302779,0,0.15016882,0.09972216,-0.10303893,-0.09037289,0,0.29250357,-0.077238515,0.20976876,0.19739707,0.24372104,-0.000977443,-0.06404781,0.24956255,0.28842297,-0.13743347,0.07401042,-0.05637524,-0.07026075,-0.06026708,0.072188936,0.19509976,-0.003764398,-0.0674533,0.14728606,0.20509852,0,-0.020303093,0.09332332,0.18635736,0.21879593,0.28810552,0.11665,-0.019057117,-0.05139022,-0.002635796,-0.04001616,-0.06929482,-0.040194787,0.30482152,0.37436116,-0.004261918,0.053584017,-0.011957473,0.22059043,-0.009135779,-0.082861654,-0.04408415,-0.005085147,0.03451832,0.2130641,-0.005203017,0.25542513,0,0.28864896,-0.018303145,-0.003730257,-0.013070338,-0.003653904,0.20970869,-0.05822659,0.031680305,-0.020166487,0.34672606,-0.015205484,0.10022843,0.12942083,-0.15402369,0.015173224,0.29437214,0.14413475,0.13618772,0.35492092,-0.04572449,-0.058401395,-0.2659218,-0.25757295,0,0.010729348,-0.000545512,-0.074025504,0.124515824,0.2860963,-0.001395213,0.10784931,0.031045873,0.14525208,0.26124194,0.13038948,0.087986544,0.028629487,0.02823042,0,-0.003411677,0.05091048,-0.07475014,0.07236504,-0.09848239,-0.08470927,-0.002719542,0,-0.20460673,0.008612089,0,-0.006885058,0.33936125,-0.005392075,-0.285397,-0.13748634,0.17055945,0,0.05633315,-0.17338414,-0.002448191,0.010582401,0
0.045319293,-0.31956005,-0.35839716,-0.367238,0.1361283,0.37748984,-0.25314564,0.19733831,0.31240264,-0.24120846,-0.32582533,-0.15546757,-0.40248442,-0.3095329,0.15622403,0.18928194,-0.14303663,0.2246919,0.3354598,-0.19355622,-0.3652723,-0.3393041,0.30508733,-0.2856889,0.34309202,0.18498509,-0.21830195,-0.3985234,-0.21526556,-0.29480612,0.4186413,-0.3445207,0.27017352,-0.27994493,0.22207764,0.31403127,0.30850363,0.19988884,-0.42266846,0.13932759,0.30940306,-0.20885338,0.077491395,-0.41153046,-0.30071613,0.3141725,-0.28336814,-0.12231571,0.29256558,0.29171577,-0.23304892,0.16292518,-0.21063463,0.22883417,-0.34656948,-0.22301461,-0.3168113,0.3776777,0.33865392,0.2585185,0.26317012,-0.34725454,-0.18689427,-0.32436737,0.28623182,0.08583256,0,-0.07444201,-0.13404895,0,0.079026505,0.007229209,-0.059211828,0.20667152,-0.025269594,0,0.088995904,0,0.21995589,0.20027617,0.19571441,0.19352774,0.14862718,0.08982805,0.07061433,0.23690714,-0.11623864,-0.07919027,-0.009229755,-0.052194227,0.106018074,0.24204485,-0.000301529,0.20258133,0.14954859,0,-0.10261336,-0.08999963,0.14925203,0.29129547,-0.0769195,0.20890236,0,0.24271442,-0.000973406,-0.06378328,0.2485318,0.2872317,-0.13686584,0.07370474,-0.056142397,-0.069970556,0,0.07399787,0.19998863,-0.003858728,-0.06914357,0.15097679,0.21023796,-0.007429439,-0.020811856,0.09566185,0,0.22427858,0.29532495,0.11957306,0,-0.052677974,-0.002701845,-0.0410189,-0.071031235,-0.041202005,0.31245986,0.38374203,-0.004368715,0.054926742,-0.012257108,0.22611806,-0.009364706,-0.084938034,-0.045188826,0,0.03538329,0.21840315,-0.005333396,0.26182568,-0.039262563,0.29588202,-0.018761791,0,-0.013397859,-0.003745465,0.21496364,-0.05968565,0,-0.020671826,0.35541445,-0.015586508,0,0.1326639,-0.14801574,0.014581366,0.28288966,0.13851252,0,0.3410766,-0.043940924,-0.05612335,-0.25554907,-0.24752586,0,0.010310832,-0.000524233,-0.07113801,0.11965887,0.27493662,-0.001340791,0.103642456,0.029834876,0.13958627,0.25105175,0.12530342,0.08455447,0,0.027129244,-0.04372143,-0.003278599,0.04892463,0,0.06954232,-0.09464092,-0.08140504,-0.002613461,-0.32869175,-0.19662568,0.008276159,0.005175113,-0.006616494,0.3261239,-0.005181748,-0.2742646,-0.13212346,0.16390648,-0.13201034,0.05413578,0,-0.002352695,0,0
0.18069865,-0.32946414,-0.2496012,-0.3521143,0.15172006,-0.31132516,-0.31515753,0.31670156,0.21179481,-0.3767968,0.32353485,-0.17917888,-0.37137154,-0.14509551,0.23209141,0.32504123,-0.19101815,0.22848924,0.25889918,-0.11638904,-0.23278396,0.1395388,0.25494567,-0.266127,0.2611415,0.20285095,-0.1769335,0.13393931,-0.19555214,0.18240216,-0.28346643,-0.27474514,0.30416763,-0.12132803,0.14532197,-0.115544684,0.24645193,0.12849386,-0.25712264,0.17785157,0.31165123,-0.15527467,0.16141066,-0.35206556,0.13536282,0.31071973,-0.2565401,-0.14625144,0.29161027,-0.18132499,-0.21463493,0.34053674,-0.23618971,0.28809065,-0.33942318,-0.20153113,-0.19772895,0.26528135,0.2959313,0.25002047,-0.15312375,0.28052577,-0.22928378,-0.3140609,0.271623,0.0814518,0.07664965,-0.0706426,-0.1272073,0,0.07499311,0.006860241,-0.056189746,0.19612332,-0.023979874,0.2356155,0.084453695,0.2332912,0.20872968,0.19005439,0.18572545,0.18365039,0.14104147,0,0.06701029,0.22481577,-0.110306,-0.07514852,-0.008758683,-0.049530316,0.100607075,0,-0.000286139,0.19224189,0.14191586,0.09424165,-0.09737613,-0.08540619,0.14163443,0.2764282,-0.07299365,0.19824031,0.18654855,0.23032665,-0.000923725,-0.06052788,0.23584712,0.27257186,-0.12988043,0.069942966,-0.053276975,-0.066399366,0,0.0743034,0,-0.003874661,-0.06942907,0.15160018,0.21110603,-0.007460115,-0.020897787,0.096056834,0.19181593,0.22520463,0.29654434,0.12006677,-0.019615315,0,-0.002713001,0,0,-0.041372128,0.31375,0.3853265,0,0.055153534,-0.012307717,0.22705169,-0.009403373,0,-0.04537541,-0.005234095,0.03552939,0.21930493,-0.005355418,0.26290676,-0.03942468,0.2971037,-0.018839259,-0.003839519,-0.013453179,-0.00376093,0.21585123,-0.059932094,0.03260825,-0.02075718,0.35688195,-0.015650865,0.1031642,0.13321167,-0.14790179,0.014570142,0.2826719,0.1384059,0.13077474,0.34081405,-0.0439071,-0.056080148,0,-0.24733531,0.15709405,0.010302895,0,-0.071083255,0.11956676,0.27472496,-0.001339758,0.103562675,0,0.13947882,0.2508585,0.12520696,0,0.027491566,0,-0.043687772,-0.003276075,0.048886966,-0.07177909,0.069488786,-0.09456806,-0.08134238,-0.00261145,-0.32843873,-0.19647433,0.008269789,0.00517113,-0.006611401,0.32587284,-0.005177759,-0.27405345,-0.13202175,0.1637803,-0.13190873,0.054094106,-0.16649275,0,0.010161787,0
