0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,label
-0.38876686,0.3326685,-0.3439895,0.357889,0.35916874,0.22124569,-0.38543996,-0.35408908,0.009950836,-0.48878047,0.26739025,-0.34188405,-0.26941404,0.35486993,0.20529556,-0.108740196,-0.02479639,-0.10466486,-0.15498058,0.44287047,0.3734324,-0.075355634,-0.18502747,0.042024508,-0.022908656,0.15711062,0.043396566,-0.16221009,0.32096276,0.2865315,-0.19951123,0.2734624,-0.38980272,-0.40961003,-0.292388,0.1475735,0.27825254,0.05636644,0.05927015,0.06258445,-0.15735865,-0.08460477,0.14433904,0.27190217,0.122854106,-0.40392658,-0.024629317,0.099936925,0.31450757,-0.2882199,0.35706446,-0.33731443,-0.08505212,0.24781737,-0.41322568,0.42021218,-0.25915715,-0.11110606,-0.21175437,-0.052108765,-0.2474701,-0.28168324,0.2690212,0.061404217,-0.085898474,-0.17799863,-0.003792297,0,-0.062493343,-0.02153176,0,-0.24465425,0.22645044,0.35627455,0,-0.072610304,-0.018230073,-0.18279402,-0.20784827,-0.03550879,-0.055347178,-0.06276821,-0.14219677,0,0.26078933,-0.012509933,0,-0.14441824,-0.003837594,-0.043577034,-0.16299742,-0.015077702,0.20989703,-0.18424842,-0.19905567,-0.03664406,-0.061271932,-0.073539026,0.100852445,-0.22866605,-0.18860559,0.103304945,-0.09065008,-0.17420389,0.13875155,-0.24312398,0,0.3544506,-0.04870009,-0.027362091,-0.08679784,0,-0.20713054,0,-0.23443456,-0.09346752,-0.008307685,-0.1417558,-0.06794468,-0.1468982,0.31866515,0.27782282,-0.031946477,0,-0.10829798,-0.021129375,-0.0749329,-0.0928815,-0.032048244,0.010561926,-0.19320795,0,0.028319053,-0.109224565,-0.115214765,-0.018018171,-0.12103725,0.20974517,0.12905745,-0.01903205,-0.12709019,0,-0.014766842,0.44941208,-0.059236534,-0.1514379,-0.089518204,-0.07457751,-0.0953988,0.17078766,0.31555572,-0.123189606,-0.023796007,-0.12283595,0.1268599,-0.19798544,0.015375113,-0.051455386,0.07915599,-0.09452868,-0.08014511,-0.2984757,-0.001688448,-0.24349706,-0.13623804,-0.15579002,-0.022390822,-0.24533048,-0.16617605,-0.28838098,-0.08147876,-0.059849083,-0.057326417,-0.014379104,0.14582507,-0.2593714,-0.21927078,-0.22420137,-0.07488463,-0.17249754,-0.032903943,0.0837833,-0.14500928,-0.10745032,-0.14964621,-0.10806214,-0.107847534,-0.14104262,-0.003861321,-0.15271784,-0.17725,-0.051326897,-0.1259466,-0.11486076,-0.23425134,-0.12821351,-0.20681176,-0.043203287,0,-0.09057616,-0.025578294,-0.12902321,-0.116330385,0.11819192,-0.002588257,-0.14458555,0,-0.11113497,0
-0.41086224,0.38985956,-0.38797614,-0.16886456,0.015143435,-0.021344298,-0.32105708,-0.30667382,0.070753574,0.13321048,0.3003969,-0.28985807,-0.39017966,0.15833408,0.13146056,0.051810965,-0.43333343,-0.4421222,-0.2846968,0.07796703,0.25067303,-0.27993354,-0.3344548,0.31795132,0.24966136,0.4119869,0.11771951,-0.30271012,0.28653342,0.35117677,-0.11625192,0.34786156,-0.31581777,-0.43647704,-0.3365092,0.36517626,0.3333808,-0.29743284,0.31428042,-0.03654247,-0.09918372,0.21882096,0.008836443,-0.16761023,0.1620756,-0.21625529,-0.27385768,-0.31863472,0.3268459,-0.10266112,0.3679072,0.13137627,-0.25604782,0.23230565,-0.27150968,0.43050545,-0.44816342,-0.23739833,-0.08534747,-0.26502365,-0.34456053,-0.29819727,0.4218195,-0.32255673,-0.055879936,-0.09139458,0.009412025,-0.086064,-0.062121995,0.32294393,-0.05662333,0,0,0.10069475,0,0.25119734,0.33330923,-0.12932293,-0.16163577,-0.0998832,0.22980751,-0.112321354,0.017530058,0,-0.00681321,-0.017941363,-0.06336933,-0.0132219,0.33834407,0,-0.10655887,0.35901704,-0.005495193,-0.031279884,-0.051738344,0.12483128,-0.056715336,-0.09961094,0.1643207,-0.17478922,-0.1180524,0.12522247,0.3241732,0,0.0515971,-0.09540579,-0.059656586,0.050599232,0.01687606,0.22592655,-0.09882455,-0.06203026,0,0,-0.1753272,0.30221388,0.09301708,-0.09142839,-0.061134446,-0.07000581,-0.08030582,-0.062567726,-0.030189488,-0.007612397,-0.002755242,0,-0.030653521,-0.15354806,0,-0.09123664,-0.005086752,0.1893771,0.24412175,0.34733695,-0.12704061,0,-0.042526904,-0.14450783,-0.031149372,-0.17079176,-0.066002995,-0.10417856,-0.2633126,0.005884504,0.44250113,0,0,0,-0.121001385,0.1635396,-0.11724513,-0.16631095,-0.131254,0.24553476,-0.060476214,-0.20809369,0.031520337,-0.010641279,0.17872985,-0.04789621,-0.19523723,-0.03312497,0.22325608,-0.06509368,0.10265012,-0.17046921,0.07481015,0.26253447,-0.12068401,-0.021912748,-0.26259577,-0.10720649,-0.19019362,-0.10424664,0.11812312,-0.017427383,0.37726602,-0.009476275,-0.026474992,-0.027824212,-0.04802785,0.18234256,0.36937377,-0.100058466,-0.08057165,-0.09947829,0.09004229,-0.036876604,0.075023994,0.24527015,-0.1287027,0.22206727,0.054796733,0.048817445,-0.029913666,-0.05558065,-0.023821447,0,-0.06288609,-0.034354124,-0.007631836,0.30972654,-0.09040121,-0.024217254,-0.043054648,0.052866556,0,-0.16705696,0
-0.48522484,0.40643623,-0.18321037,0.1413744,0.04357952,0.26785752,-0.32278454,-0.18697184,-0.19624063,-0.20456827,0.23395345,-0.34707072,-0.51411915,0.3039059,0.19417265,0.31712362,-0.29812658,-0.29014602,-0.13997577,0.1447889,0.39157325,-0.2234562,-0.30494308,0.10813182,0.17328359,0.30297735,0.1228831,-0.3122867,0.3261035,0.35949016,0.006461055,0.40958327,-0.25649256,-0.3779244,-0.23234521,0.19794725,0.1635657,-0.41604593,0.23214597,-0.22441645,-0.23593785,0.22130208,-0.16702211,0.15620194,0.10360087,-0.2012204,-0.360075,-0.48623446,0.18797913,-0.39938486,0.29890704,0.027392497,-0.16222528,0.22100122,-0.38347635,0.20435153,-0.26676488,-0.31916565,-0.31058443,-0.1799751,-0.1501122,-0.44030377,0.18200967,-0.22716203,-0.07953425,-0.1419729,-0.018061152,-0.17141674,-0.12720609,0.13292336,-0.13111863,-0.33183375,0,0.15539281,-0.034010995,-0.0236424,0,-0.18525094,-0.3092479,-0.14032446,0,-0.14870794,-0.04908297,-0.2071689,0.17544146,0.110296,-0.05394447,-0.07529079,0.25991425,-0.025922023,-0.16330753,0.25579643,0.11684881,-0.07580324,0,0.074870214,-0.091403134,-0.11908538,0.17374076,0,-0.22861029,0.27489567,0,-0.15644342,0.012948802,-0.20995513,-0.107688986,0,-0.05671676,0.019584974,-0.14810075,-0.1282207,-0.26606673,0,-0.24931064,-0.051723015,-0.045913327,-0.17913334,0,-0.06972755,-0.021644115,-0.04651897,-0.05374706,-0.019215172,-0.15449667,0.2884044,-0.026466407,-0.25451872,-0.19746225,-0.054485574,-0.15926883,-0.02705346,0.13676588,-0.12679006,-0.17050016,0.30134958,-0.029372832,-0.09359031,-0.008646618,-0.20280166,-0.10420404,-0.15914881,-0.17868073,0.16637556,-0.091276065,-0.15064646,-0.06512129,-0.17379244,0,0.22883373,0.021362817,-0.1688306,-0.07940319,-0.028321164,-0.021919038,-0.2272375,0.02425386,-0.08369894,0.16609398,-0.19068441,-0.27713755,-0.21235603,0.046290692,-0.17053925,0.15780942,-0.10093887,-0.001455645,0,-0.26505923,0.16704717,-0.16801688,-0.076079585,-0.22792743,0.17993177,-0.24785747,-0.06205704,0.17196783,-0.27232918,-0.001493337,-0.060606968,-0.15873052,-0.07956068,-0.040102843,0,-0.053713307,-0.09104134,-0.07763329,-0.011262791,-0.008389302,-0.20381491,-0.282035,-0.04233521,-0.06860973,-0.16564718,0.0495318,-0.07199281,-0.0759558,-0.17681482,-0.15771674,-0.11413418,-0.10110478,0.054112595,0.24131884,-0.071736224,-0.048625194,-0.12726949,0.13673177,-0.14375035,0
-0.052853703,0.12869255,-0.25896582,-0.29237092,-0.007840437,0.2200964,0.11014434,-0.27848175,0.191412,0.34112012,0.22186168,-0.19477533,-0.2017592,0.11919346,-0.18326272,0.22290155,-0.28073582,-0.3456922,-0.28240255,0.03791721,-0.25432804,-0.43714637,-0.21069732,0.40263188,0.48538724,0.30809236,0.49981436,-0.34095845,-0.12495183,0.5027227,-0.17009602,-0.09037095,-0.35315198,-0.15639266,-0.29437298,0.5073339,0.260971,-0.39521343,0.28567737,-0.25964227,-0.020253886,0.4189072,-0.12508339,0.058871944,-0.09026289,0.19162211,-0.0718409,0.15789661,0.37755463,0.09902361,0.30478576,-0.18444055,-0.1595832,-0.20605268,-0.3840083,0.10747326,-0.117644824,0.13905916,-0.12328158,-0.34927166,-0.41776115,0.063589506,0.23704988,-0.31920543,-0.0571875,-0.042215172,0.1823613,-0.009652204,-0.05043081,0.30835998,-0.016452178,-0.03784174,-0.06338607,0.031231161,-0.020472446,0.50726914,0.17676696,-0.04194569,-0.04285858,-0.089646,0.29725724,-0.06536516,0.2228209,-0.017503556,-0.04865943,-0.075740576,-0.0861976,0.2534398,0.08166815,0.2617345,-0.043385513,0,-0.04624571,-0.00697371,-0.013809078,0.21395096,-0.045482416,-0.04828813,0,-0.03242958,-0.02370821,-0.038858194,0.3527898,0.09460967,0.116180465,-0.012923989,0,-0.045954943,0.10750387,0.19066967,-0.066803485,0,-0.08008275,-0.15806109,-0.105150715,0.25141245,-0.045339625,0.045861345,-0.12219998,-0.1864946,-0.124773026,-0.122877136,-0.05348145,-0.036308665,0.3628187,0,0,-0.043929856,-0.11734676,-0.15124355,0.19881915,0.39405128,-0.05608091,0.38598937,0.001613332,-0.16456814,-0.058619387,0,0,-0.05560072,0,-0.03200558,-0.24878669,-0.10665986,0,-0.07755622,-0.09067967,-0.16686228,-0.104653284,-0.094181284,-0.17399944,-0.11697807,-0.121608295,-0.000721422,-0.084981106,-0.16683021,0,0.12446572,0.026032787,0.0932007,-0.03104125,0,-0.002875237,0.21991156,0.23103555,-0.07425006,0.052994575,0,0.18277769,-0.016927416,-0.074717425,-0.010668949,-0.044369172,-0.080542006,0.38232478,-0.03346945,-0.06448877,0.1470336,-0.013934591,0.141646,0.097689815,0.18389484,0.23323981,-0.002691249,-0.009327536,0.09156429,0.22123383,-0.12598553,-0.011620671,0.30357096,0.08495068,0.056297977,0.26245904,0.15113184,-0.0641827,0.07959236,0.15990734,0.32985294,0.028110882,0.3002742,-0.009463874,0,-0.11795458,0,-0.06892533,0.16057356,-0.007696352,-0.044229113,0
-0.18474554,0.023076208,-0.37588114,0.32042626,-0.0884924,0.38945255,-0.36334798,-0.050746556,-0.16403154,-0.25462118,0.32222044,-0.0476148,-0.29577658,0.3006755,0.22910108,0.28515652,-0.06654951,-0.28886756,-0.09485786,0.24158196,0.37578428,-0.13577737,-0.20903414,-0.025358621,0.05143138,-0.19241859,0.2549135,0.170181,0.29583174,0.3386565,-0.2132578,0.22676957,-0.29288495,-0.42450878,-0.43871653,0.2995723,0.12579873,0.0114993,0.3802595,-0.1352134,-0.10281485,0.0786353,0.40967909,0.27118328,0.048233334,0.29586354,-0.18063545,-0.41859648,0.2589816,-0.50632334,0.35567844,-0.22018987,-0.19010636,0.13688865,-0.18372512,0.4047605,-0.38430133,-0.42570305,0.010104967,-0.27067336,-0.42871287,-0.13047105,0.36919397,-0.27968755,-0.0963657,-0.13019975,-0.00171919,-0.21042575,-0.055856608,-0.057230886,-0.20095184,-0.28424808,-0.02102697,0.18232018,0.17317908,-0.059267893,-0.03339711,-0.16262142,-0.18420067,-0.032710075,-0.03520815,-0.003229373,0,-0.2440047,0.025361674,0,-0.025595441,-0.053890426,-0.09207745,0.14397383,-0.13617468,0,0.18316957,-0.24025856,-0.31313443,0,-0.088975735,-0.12191691,0,-0.21060562,-0.21087176,-0.032390732,-0.16040915,0,0.08158709,-0.27700225,-0.21804155,0,-0.13641009,0.2315628,-0.13115151,-0.10652658,0.08210012,0,-0.07296458,-0.049923047,-0.09169987,-0.08759887,-0.05066635,-0.16187029,0.13693237,0.48900783,-0.025531625,-0.0549768,-0.042155214,-0.028370287,-0.09949158,-0.025402073,0.19847743,-0.010902959,-0.047509074,-0.014764324,0.04945448,-0.11477675,0.017423837,-0.08211898,-0.053856365,0.08306774,0.057840355,0.15599886,-0.028904587,-0.065139644,-0.030885424,0,-0.090515636,-0.044002615,-0.017383007,-0.061672896,-0.031380177,-0.031935196,0.233423,0,0.4070597,0,0.55583495,-0.020227501,0.08179974,-0.061432496,-0.024184844,-0.03015503,-0.062616974,0.09780713,-0.054103114,-0.013536781,-0.22120097,-0.17379345,-0.014937481,-0.13004257,-0.06577348,-0.06695884,-0.059213057,-0.069672406,-0.0609585,-0.08893763,0.25494376,-0.037346017,-0.23600645,0.41388822,-0.1706415,-0.031544626,-0.097242,-0.001007134,-0.22135998,-0.124375574,-0.11310023,0,-0.032647148,-0.19882241,-0.007017877,-0.09780587,-0.000380707,-0.12079819,-0.15646034,0.15215205,0,-0.07167343,-0.042207047,0.23148552,0.32676026,-0.031504836,0.25046113,-0.13990897,-0.20830221,-0.058232695,-0.003748227,-0.08346157,-0.1531537,0.08881595,0
0.08424029,-0.16009447,-0.029651022,0.06077778,0.05611832,0.029634895,-0.13010646,-0.004671527,-0.05369244,-0.116266735,-0.11668935,0.15639722,0.131914,-0.079380274,0.000222964,0.10659663,0.07898918,-0.10821926,-0.17598106,0.058037125,0.03634115,0.097112276,-0.049377073,-0.1757051,0.12883988,0.02613729,-0.039158158,0.006910147,0.025585292,0.06208912,-0.09592219,-0.15059815,-0.11124272,0.06265887,-0.16141602,0.12925172,-0.15270771,0.098034136,0.26157984,0.12544118,-0.055325314,0.015440714,0.10276685,0.086298496,-0.004866242,-0.057894647,-0.046938833,-0.019504951,0.10695735,-0.087231025,-0.020803737,-0.19707191,-0.053150956,0.14747876,-0.064375356,-0.023822844,-0.062020283,-0.23399566,0.18433835,-0.073635854,-0.14268912,-0.115819365,0.1313693,-0.15804365,-0.12909706,-0.028593963,-0.15692163,0,-0.014747667,-0.16639957,-0.18332313,-0.30104062,0,-0.09975708,-0.083430566,-0.11274422,-0.07586724,-0.16785835,-0.10825687,-0.04277997,-0.16323379,-0.08583943,-0.07860534,-0.24961598,-0.108516835,-0.21826927,-0.15181331,-0.07999731,-0.111217536,-0.034364443,-0.18511651,-0.13482016,0,-0.05185441,-0.17796363,-0.19124328,-0.16444781,0.10979958,-0.24917467,0,-0.15555283,-0.12322065,-0.16141607,0,-0.15853754,-0.13747199,-0.13361347,-0.19029517,-0.12268423,-0.1755987,-0.21133853,-0.21232946,0.16097164,0.23650926,0.23097982,0.06340717,-0.016978957,0.09130053,0.14556693,0,0.14292367,0.049793668,0.014964062,0.1291013,-0.018168066,0.2720852,0.028320726,0.047202777,0,0.34501714,0.16109145,-0.026105193,0.22096448,-0.083383866,-0.016949143,0.04584849,0.33136305,0,0,-0.01908751,0.099545926,0.24813128,-0.009485407,-0.03558927,-0.05697831,0.04700456,0.38124928,0.14490573,0,0,0,0.29366735,0.14699441,0.15248874,0.110774264,0.077545516,-0.030210178,-0.037025973,-0.0077288,-0.058372587,-0.1954363,0.19063632,-0.021753833,-0.17310461,-0.04276592,-0.07799111,-0.0938193,-0.022463154,-0.124266945,-0.04826928,-0.23270269,-0.07628343,-0.17351961,0.045819543,-0.124584295,0.21285278,0.28590646,-0.051078346,-0.038060054,-0.016735163,-0.043284144,0.34742686,-0.041237794,-0.1236983,-0.1727266,-0.21003321,0.09572885,0.18134017,-0.03612148,0.011569909,-0.08087923,-0.08457629,-0.013773547,0.13542807,-0.07872032,-0.037031695,-0.06725651,0,0.011096467,-0.08908012,-0.17182331,-0.20174143,0.10149074,-0.24400093,-0.063876875,0.064494886,0.35303998,-0.19651893,0
-0.35314143,0.19972283,-0.3192671,-0.22501135,0.22801334,0.22400405,-0.24597831,-0.24891235,-0.2196372,0.2769419,0.2788233,-0.25011528,-0.15233392,0.25055295,0.22167666,0.30378383,-0.19552152,-0.22372214,-0.22293995,0.0821206,0.27213234,-0.1771925,-0.30179036,0.21313354,0.14282647,0.21875583,0.32662472,-0.24504754,0.3018737,0.21597856,-0.21669523,0.2871733,-0.2587242,-0.11627865,-0.2123529,0.12376481,0.24803163,-0.3012267,0.31321657,-0.113622144,-0.22260807,0.21261942,-0.25322077,-0.24148558,-0.21461208,-0.24092293,-0.046242263,-0.28964314,0.17164476,-0.19277039,0.24445562,-0.31845286,-0.23740791,0.22807816,-0.36421576,0.32485852,-0.30938846,-0.23698579,-0.3450818,-0.11381079,-0.2609851,-0.25956413,0.26670605,-0.2588018,-0.123970725,-0.10275926,-0.034194134,-0.16569026,-0.13245204,0.033496726,-0.10654382,-0.2988269,0,0.17477633,0.087790884,0.25001013,0,-0.15720554,-0.2549023,-0.10198751,0.17334296,-0.08432982,-0.040134136,0,0.2510047,-0.003563251,-0.07505152,-0.031679966,0.059916645,0.28771192,-0.19027531,0.25588945,0.20321618,0.007858944,-0.07246755,0.21349265,0,-0.060795993,0.055279866,-0.26834288,-0.20806322,0.13861623,0,-0.11065689,0.08747066,-0.15786818,-0.09706271,0,0,0.024198076,-0.14739428,-0.13713704,-0.2181789,-0.03179801,-0.36436728,-0.01406558,-0.09345235,-0.23475143,-0.07149035,-0.23851372,0.13323411,-0.041073482,-0.10979638,-0.026598992,-0.093265794,-0.047668505,-0.14311114,-0.23479326,-0.2179269,-0.026453203,-0.24259979,0,-0.03471119,-0.13748533,-0.02751811,-0.06637704,-0.091183044,0,0.28094715,-0.12827553,-0.09918116,-0.21224137,-0.21872076,0.11590357,-0.04109842,-0.14931753,0,-0.101036094,-0.039751407,-0.051751204,0,-0.13269375,0.14990278,-0.11135549,-0.056930166,-0.2985508,-0.006676143,0,0,-0.19565952,0.010584929,0,-0.009623957,-0.18570325,-0.22668117,0.2647488,-0.081775896,0,-0.008618595,-0.11024854,0.32746333,-0.041629795,-0.0252556,0.13375612,-0.14192572,0.3575933,-0.06628346,-0.28222936,0,-0.14889836,-0.090944715,-0.11691427,0,-0.12494897,0.110519215,-0.046969593,-0.20321599,-0.012617059,-0.053470943,-0.27550837,0,-0.18093829,-0.15511562,-0.13793224,-0.027618596,0,-0.11351123,-0.07297743,-0.28060177,-0.16421458,-0.0496661,-0.10797562,-0.049323335,0,0,-0.1909852,-0.10056218,0.085725926,0
-0.034015074,0.013658265,-0.10175997,-0.048695225,0.026053619,-0.001301804,-0.12309815,-0.046967294,0.023751078,-0.14944044,-0.014020241,-0.06197415,-0.011134913,-0.007834253,-0.07369308,-0.058809817,-0.0143899,0.001267927,0.03143697,-0.047880102,-0.032601647,-0.029228885,0.017083613,-0.000824422,-0.07482953,0.003046583,0.052479163,-0.09776139,-0.00923774,-0.02637051,-0.023051072,0.06745719,-0.029391024,0.014832352,0.002739917,0.008817929,-0.03092702,0.055045422,-0.026472997,0.05496463,0.003809271,-0.08286808,-0.083426856,-0.008977443,-0.013093599,0.006749487,0.09584389,0.01145183,0.09194211,0.021645153,-0.001883308,-0.20213172,0.06789037,0.020285482,-0.012611487,0.008765183,0.044166196,0.01923335,-0.04259365,0.06279077,0.029805435,-0.03150488,0.004541208,-0.008558426,-0.13991521,-0.16957347,0.07152157,-0.16658713,-0.11285141,-0.031990934,-0.1510577,-0.32033566,0.18259865,0.2540406,-0.04120618,-0.09438637,-0.026268348,-0.21697173,-0.28278384,-0.0835685,-0.030169602,-0.04039708,-0.06706453,-0.23438393,0,0.20855115,0,-0.084957406,0.058079183,-0.054213017,-0.15657112,-0.017384976,0,-0.06679529,0,0.05031544,-0.12307657,-0.03628331,0.20130987,0,-0.208901,0.22001486,-0.015096029,-0.20493628,0.05567013,0,-0.119509555,0.36110595,0,-0.046020657,-0.15670395,-0.14100231,-0.24102584,-0.1132801,-0.22839102,-0.19129011,-0.103815235,-0.13213591,-0.11878901,-0.093276784,0.05770975,0.09091773,-0.070696644,-0.20645523,-0.22002184,-0.051947612,-0.12891649,-0.2033423,-0.110490955,-0.1406353,-0.2558021,-0.108673096,-0.026030587,-0.21715072,-0.25789806,0,-0.1263556,-0.02475454,0.12428768,-0.11349162,-0.16271897,-0.15064836,-0.052840848,0.2222909,-0.20578343,0,0,-0.18168354,-0.1273105,0.22928914,0,0,-0.042387176,0,0,-0.19004586,-0.05510888,-0.15903997,0.10529159,-0.17219208,-0.124659985,-0.2436359,-0.00992466,-0.23295419,-0.14297602,-0.064103566,-0.11911702,-0.10672276,-0.14511316,-0.11535018,-0.05286966,-0.05974574,-0.096601814,0.10198034,-0.22836769,-0.062504776,-0.048352122,-0.34086233,-0.0888218,-0.11604695,-0.09347747,-0.088123366,-0.13845034,-0.17075603,-0.047992278,-0.13909733,-0.17415021,-0.054289106,-0.036793616,-0.2916021,-0.16702037,-0.115647025,-0.076345,-0.17383608,-0.04288072,-0.067204244,-0.18529032,-0.19399062,-0.25864804,-0.17523393,0,-0.14343545,0.09360233,-0.062918104,0.038484633,-0.2438827,-0.06974362,-0.075509526,0
-0.32541344,0.19814923,-0.2844767,-0.1953645,0.2279917,0.22844994,-0.22733177,-0.22539648,-0.24584606,0.33865085,0.32140833,-0.27823713,-0.18309532,0.2881214,0.2544728,0.31290394,-0.21426414,-0.19094916,-0.2360066,0.124744475,0.27623683,-0.15625289,-0.29957706,0.28105277,0.16246095,0.23076276,0.3106646,-0.20613827,0.2668511,0.20362368,-0.25462443,0.3147508,-0.28603658,-0.16381122,-0.20309861,0.15048552,0.31428334,-0.31230164,0.3290065,-0.13481282,-0.21437068,0.24616577,-0.26052994,-0.22113809,-0.19346358,-0.2797878,-0.17198154,-0.3283683,0.16700342,-0.18118235,0.2565392,-0.33015978,-0.29324257,0.22528659,-0.3970962,0.34815395,-0.3102102,-0.31333542,-0.36685604,-0.10302152,-0.263078,-0.24487503,0.2038133,-0.25616822,-0.12330626,-0.10284398,-0.031842697,-0.16719812,-0.13365646,0.018906863,-0.107701994,-0.30002758,0.11667964,0.1607327,0.10643849,0.22830774,-0.003870801,-0.16010937,-0.25679874,-0.1002177,0.17788069,-0.08079598,-0.04253723,-0.21291023,0.27145314,-0.00423125,-0.071452774,0,0.056390293,0.2793775,-0.18685925,0.24059622,0.21583842,-0.001957008,-0.073066875,0.19573833,-0.12647185,-0.061680935,0.05461023,0,-0.21112728,0.15314831,-0.012348651,-0.11462022,0.098958135,-0.15942004,-0.09947033,0,-0.04424958,0.02208207,-0.14631024,-0.13934682,-0.25862503,-0.04156056,0,-0.059236206,-0.15225936,-0.3404274,-0.07665167,-0.18424451,-0.00387,-0.08781286,-0.16631256,-0.06416104,-0.13409044,-0.020405652,-0.16533294,-0.24609852,-0.20097809,-0.09523422,-0.27589515,0.14053479,-0.08933201,-0.18230763,0.045569893,-0.14620204,-0.14295031,-0.035836812,0,-0.1825604,-0.049529098,-0.25726634,-0.20749143,-0.045981787,-0.0692335,-0.13396387,-0.118348025,-0.043465737,-0.1179621,-0.11340209,0,-0.14650153,-0.004440726,-0.1211447,-0.025163133,-0.31304353,-0.04001791,0.15010689,0,0,0.028337702,-0.11554155,-0.035821043,-0.05848498,-0.16318269,-0.006864993,-0.059735555,-0.07185303,0.10131605,-0.007164603,0,-0.03851729,0.008754852,-0.012602046,-0.06344768,0.60764176,-0.060420547,-0.18945456,-0.0571993,-0.076877065,-0.022283455,-0.13988857,-0.14811002,-0.023580128,0.5392331,0.21355794,-0.14961128,0.046466075,-0.034398694,-0.10438677,0,-0.05987205,-0.090972744,-0.11400033,-0.007823572,0.13219379,-0.08926025,0.065374166,0,-0.111064665,-0.0671833,-0.1041994,-0.011291607,-0.016892953,-0.007524236,-0.09539157,-0.005987,0.0649307,0
-0.09752313,0.33707634,-0.054252304,0.11615861,0.1670497,-0.22790135,0.10624695,-0.53143185,-0.38803378,0.2467311,0.5653519,0.104507625,0.12520593,0.03132276,-0.1934489,-0.102949046,0.05951924,-0.18957213,0.008795519,-0.12897302,0.14507931,0.2208541,0.22422652,0.10641318,0.20030947,0.34090889,-0.2391386,0.3093157,-0.06416731,-0.006139072,-0.20180954,0.026813917,-0.26818982,0.16868745,0.29962158,0.38177055,0.0706105,0.15382314,-0.12549412,-0.12969656,-0.26117274,0.28978652,-0.14920466,-0.027930414,0.047126237,-0.397831,0.27479056,-0.18952121,0.27169564,-0.20816115,0.1485766,0.3696258,0.22797357,0.6156659,0.068493254,-0.3895128,-0.015116132,-0.35554555,0.13413984,-0.19021519,0.08953573,-0.23537815,-0.002304776,-0.57772166,-0.029591557,0.5033616,-0.1376333,-0.0976255,-0.05597193,-0.07719171,0,-0.17722242,-0.09146193,-0.10535763,-0.07083586,0,-0.023592465,-0.08353002,-0.10185943,-0.025619162,-0.10836746,-0.116940945,-0.04303599,0,0,-0.023683418,-0.09568514,-0.04701879,-0.032821786,-0.046933487,-0.116935946,-0.04881612,-0.10111702,0.46724784,0.4351503,-0.046682294,-0.05664752,-0.017621366,-0.08857215,-0.15738747,-0.06886679,-0.04015286,-0.012350459,-0.090918146,-0.09566975,0.18041852,0,-0.046605114,0.16936553,-0.10793538,-0.057327397,-0.12926316,-0.007928986,-0.011208396,0,0.24003881,-0.009094917,0.35349855,0.22117195,-0.034635823,0,-0.05749843,-0.00102442,0.21042961,0,-0.004362569,0.4890474,-0.003438786,0.11889015,0.2876725,-0.012067147,0,-0.03509861,-0.012231332,0.36448577,-0.03562459,0.35282883,0.05501626,-0.08434314,-0.024281425,0.062303923,0.060192984,-0.044119902,-0.071627215,0.10478577,0,0.10947901,0.16302788,-0.06251359,0,-0.025160676,0.0276491,0.0827035,-0.013057171,0,0.05993945,-0.010658478,-0.09712294,-0.15136276,0,-0.020081729,-0.03244885,0.14106731,-0.009712591,0.34051925,-0.016052207,0.29846236,-0.005150826,-0.027377624,0.021673296,0,0.38447636,-0.033034213,0.06527828,0.32480744,-0.059574757,-0.03751111,0.00680626,0.38799837,-0.033254173,0.3233226,-0.003075823,0.07376637,-0.012648759,0.021063704,-0.026096344,0.12281346,-0.015555825,-0.022864815,0.088543154,-0.009217572,0.004759224,-0.021582963,-0.002876991,0.13083202,0,-0.006086784,-0.023316648,0.16345464,0.24989738,0.06630993,0.006608708,-0.014712328,0.11135332,0.28166243,-0.014021363,-0.038800273,0.12723294,0
